"Date and Time Run 1","Time (s) Run 1","Temperature (°C) Run 1"
03/18/2026 08:32:12 pm,124.500,24.4
03/18/2026 08:32:13 pm,125.000,24.4
03/18/2026 08:32:13 pm,125.500,24.4
03/18/2026 08:32:14 pm,126.000,24.4
03/18/2026 08:32:14 pm,126.500,24.4
03/18/2026 08:32:15 pm,127.000,24.4
03/18/2026 08:32:15 pm,127.500,24.4
03/18/2026 08:32:16 pm,128.000,24.4
03/18/2026 08:32:16 pm,128.500,24.4
03/18/2026 08:32:17 pm,129.000,24.4
03/18/2026 08:32:17 pm,129.500,24.4
03/18/2026 08:32:18 pm,130.000,24.4
03/18/2026 08:32:18 pm,130.500,24.4
03/18/2026 08:32:19 pm,131.000,24.4
03/18/2026 08:32:19 pm,131.500,24.4
03/18/2026 08:32:20 pm,132.000,24.4
03/18/2026 08:32:20 pm,132.500,24.4
03/18/2026 08:32:21 pm,133.000,24.4
03/18/2026 08:32:21 pm,133.500,24.4
03/18/2026 08:32:22 pm,134.000,24.4
03/18/2026 08:32:22 pm,134.500,24.4
03/18/2026 08:32:23 pm,135.000,24.4
03/18/2026 08:32:23 pm,135.500,24.4
03/18/2026 08:32:24 pm,136.000,24.4
03/18/2026 08:32:24 pm,136.500,24.4
03/18/2026 08:32:25 pm,137.000,24.4
03/18/2026 08:32:25 pm,137.500,24.4
03/18/2026 08:32:26 pm,138.000,24.4
03/18/2026 08:32:26 pm,138.500,24.4
03/18/2026 08:32:27 pm,139.000,24.4
03/18/2026 08:32:27 pm,139.500,24.4
03/18/2026 08:32:28 pm,140.000,24.4
03/18/2026 08:32:28 pm,140.500,24.4
03/18/2026 08:32:29 pm,141.000,24.4
03/18/2026 08:32:29 pm,141.500,24.4
03/18/2026 08:32:30 pm,142.000,24.4
03/18/2026 08:32:30 pm,142.500,24.4
03/18/2026 08:32:31 pm,143.000,24.4
03/18/2026 08:32:31 pm,143.500,24.4
03/18/2026 08:32:32 pm,144.000,24.4
03/18/2026 08:32:32 pm,144.500,24.4
03/18/2026 08:32:33 pm,145.000,24.4
03/18/2026 08:32:33 pm,145.500,24.4
03/18/2026 08:32:34 pm,146.000,24.4
03/18/2026 08:32:34 pm,146.500,24.4
03/18/2026 08:32:35 pm,147.000,24.4
03/18/2026 08:32:35 pm,147.500,24.4
03/18/2026 08:32:36 pm,148.000,24.4
03/18/2026 08:32:36 pm,148.500,24.4
03/18/2026 08:32:37 pm,149.000,24.4
03/18/2026 08:32:37 pm,149.500,24.4
03/18/2026 08:32:38 pm,150.000,24.4
03/18/2026 08:32:38 pm,150.500,24.4
03/18/2026 08:32:39 pm,151.000,24.4
03/18/2026 08:32:39 pm,151.500,24.4
03/18/2026 08:32:40 pm,152.000,24.4
03/18/2026 08:32:40 pm,152.500,24.4
03/18/2026 08:32:41 pm,153.000,24.4
03/18/2026 08:32:41 pm,153.500,24.4
03/18/2026 08:32:42 pm,154.000,24.4
03/18/2026 08:32:42 pm,154.500,24.4
03/18/2026 08:32:43 pm,155.000,24.4
03/18/2026 08:32:43 pm,155.500,24.4
03/18/2026 08:32:44 pm,156.000,24.4
03/18/2026 08:32:44 pm,156.500,24.4
03/18/2026 08:32:45 pm,157.000,24.4
03/18/2026 08:32:45 pm,157.500,24.4
03/18/2026 08:32:46 pm,158.000,24.4
03/18/2026 08:32:46 pm,158.500,24.4
03/18/2026 08:32:47 pm,159.000,24.4
03/18/2026 08:32:47 pm,159.500,24.4
03/18/2026 08:32:48 pm,160.000,24.4
03/18/2026 08:32:48 pm,160.500,24.4
03/18/2026 08:32:49 pm,161.000,24.4
03/18/2026 08:32:49 pm,161.500,24.4
03/18/2026 08:32:50 pm,162.000,24.4
03/18/2026 08:32:50 pm,162.500,24.4
03/18/2026 08:32:51 pm,163.000,24.4
03/18/2026 08:32:51 pm,163.500,24.4
03/18/2026 08:32:52 pm,164.000,24.4
03/18/2026 08:32:52 pm,164.500,24.4
03/18/2026 08:32:53 pm,165.000,24.4
03/18/2026 08:32:53 pm,165.500,24.4
03/18/2026 08:32:54 pm,166.000,24.4
03/18/2026 08:32:54 pm,166.500,24.4
03/18/2026 08:32:55 pm,167.000,24.4
03/18/2026 08:32:55 pm,167.500,24.4
03/18/2026 08:32:56 pm,168.000,24.4
03/18/2026 08:32:56 pm,168.500,24.4
03/18/2026 08:32:57 pm,169.000,24.4
03/18/2026 08:32:57 pm,169.500,24.4
03/18/2026 08:32:58 pm,170.000,24.4
03/18/2026 08:32:58 pm,170.500,24.4
03/18/2026 08:32:59 pm,171.000,24.4
03/18/2026 08:32:59 pm,171.500,24.4
03/18/2026 08:33:00 pm,172.000,24.4
03/18/2026 08:33:00 pm,172.500,24.4
03/18/2026 08:33:01 pm,173.000,24.4
03/18/2026 08:33:01 pm,173.500,24.4
03/18/2026 08:33:02 pm,174.000,24.4
03/18/2026 08:33:02 pm,174.500,24.4
03/18/2026 08:33:03 pm,175.000,24.4
03/18/2026 08:33:03 pm,175.500,24.4
03/18/2026 08:33:04 pm,176.000,24.4
03/18/2026 08:33:04 pm,176.500,24.4
03/18/2026 08:33:05 pm,177.000,24.4
03/18/2026 08:33:05 pm,177.500,24.4
03/18/2026 08:33:06 pm,178.000,24.4
03/18/2026 08:33:06 pm,178.500,24.4
03/18/2026 08:33:07 pm,179.000,24.4
03/18/2026 08:33:07 pm,179.500,24.4
03/18/2026 08:33:08 pm,180.000,24.4
03/18/2026 08:33:08 pm,180.500,24.4
03/18/2026 08:33:09 pm,181.000,24.4
03/18/2026 08:33:09 pm,181.500,24.4
03/18/2026 08:33:10 pm,182.000,24.4
03/18/2026 08:33:10 pm,182.500,24.4
03/18/2026 08:33:11 pm,183.000,24.4
03/18/2026 08:33:11 pm,183.500,24.4
03/18/2026 08:33:12 pm,184.000,24.4
03/18/2026 08:33:12 pm,184.500,24.4
03/18/2026 08:33:13 pm,185.000,24.4
03/18/2026 08:33:13 pm,185.500,24.4
03/18/2026 08:33:14 pm,186.000,24.4
03/18/2026 08:33:14 pm,186.500,24.4
03/18/2026 08:33:15 pm,187.000,24.4
03/18/2026 08:33:15 pm,187.500,24.4
03/18/2026 08:33:16 pm,188.000,24.4
03/18/2026 08:33:16 pm,188.500,24.4
03/18/2026 08:33:17 pm,189.000,24.4
03/18/2026 08:33:17 pm,189.500,24.4
03/18/2026 08:33:18 pm,190.000,24.4
03/18/2026 08:33:18 pm,190.500,24.4
03/18/2026 08:33:19 pm,191.000,24.4
03/18/2026 08:33:19 pm,191.500,24.4
03/18/2026 08:33:20 pm,192.000,24.4
03/18/2026 08:33:20 pm,192.500,24.4
03/18/2026 08:33:21 pm,193.000,24.4
03/18/2026 08:33:21 pm,193.500,24.4
03/18/2026 08:33:22 pm,194.000,24.4
03/18/2026 08:33:22 pm,194.500,24.4
03/18/2026 08:33:23 pm,195.000,24.4
03/18/2026 08:33:23 pm,195.500,24.4
03/18/2026 08:33:24 pm,196.000,24.4
03/18/2026 08:33:24 pm,196.500,24.4
03/18/2026 08:33:25 pm,197.000,24.4
03/18/2026 08:33:25 pm,197.500,24.4
03/18/2026 08:33:26 pm,198.000,24.4
03/18/2026 08:33:26 pm,198.500,24.4
03/18/2026 08:33:27 pm,199.000,24.4
03/18/2026 08:33:27 pm,199.500,24.4
03/18/2026 08:33:28 pm,200.000,24.4
03/18/2026 08:33:28 pm,200.500,24.4
03/18/2026 08:33:29 pm,201.000,24.4
03/18/2026 08:33:29 pm,201.500,24.4
03/18/2026 08:33:30 pm,202.000,24.4
03/18/2026 08:33:30 pm,202.500,24.4
03/18/2026 08:33:31 pm,203.000,24.4
03/18/2026 08:33:31 pm,203.500,24.4
03/18/2026 08:33:32 pm,204.000,24.4
03/18/2026 08:33:32 pm,204.500,24.4
03/18/2026 08:33:33 pm,205.000,24.4
03/18/2026 08:33:33 pm,205.500,24.4
03/18/2026 08:33:34 pm,206.000,24.4
03/18/2026 08:33:34 pm,206.500,24.4
03/18/2026 08:33:35 pm,207.000,24.4
03/18/2026 08:33:35 pm,207.500,24.4
03/18/2026 08:33:36 pm,208.000,24.4
03/18/2026 08:33:36 pm,208.500,24.4
