"Date and Time Run 1","Time (s) Run 1","Temperature (°C) Run 1"
03/18/2026 06:10:51 pm,254.000,23.9
03/18/2026 06:10:51 pm,254.500,23.9
03/18/2026 06:10:52 pm,255.000,23.9
03/18/2026 06:10:52 pm,255.500,23.9
03/18/2026 06:10:53 pm,256.000,23.9
03/18/2026 06:10:53 pm,256.500,23.9
03/18/2026 06:10:54 pm,257.000,23.9
03/18/2026 06:10:54 pm,257.500,23.9
03/18/2026 06:10:55 pm,258.000,23.9
03/18/2026 06:10:55 pm,258.500,23.9
03/18/2026 06:10:56 pm,259.000,23.9
03/18/2026 06:10:56 pm,259.500,23.9
03/18/2026 06:10:57 pm,260.000,23.9
03/18/2026 06:10:57 pm,260.500,23.9
03/18/2026 06:10:58 pm,261.000,23.9
03/18/2026 06:10:58 pm,261.500,23.9
03/18/2026 06:10:59 pm,262.000,23.9
03/18/2026 06:10:59 pm,262.500,23.9
03/18/2026 06:11:00 pm,263.000,23.9
03/18/2026 06:11:00 pm,263.500,23.9
03/18/2026 06:11:01 pm,264.000,23.9
03/18/2026 06:11:01 pm,264.500,23.9
03/18/2026 06:11:02 pm,265.000,23.9
03/18/2026 06:11:02 pm,265.500,23.9
03/18/2026 06:11:03 pm,266.000,23.9
03/18/2026 06:11:03 pm,266.500,23.9
03/18/2026 06:11:04 pm,267.000,23.9
03/18/2026 06:11:04 pm,267.500,23.9
03/18/2026 06:11:05 pm,268.000,23.9
03/18/2026 06:11:05 pm,268.500,23.9
03/18/2026 06:11:06 pm,269.000,23.9
03/18/2026 06:11:06 pm,269.500,23.9
03/18/2026 06:11:07 pm,270.000,23.9
03/18/2026 06:11:07 pm,270.500,23.9
03/18/2026 06:11:08 pm,271.000,23.9
03/18/2026 06:11:08 pm,271.500,23.9
03/18/2026 06:11:09 pm,272.000,23.9
03/18/2026 06:11:09 pm,272.500,23.9
03/18/2026 06:11:10 pm,273.000,23.9
03/18/2026 06:11:10 pm,273.500,23.9
03/18/2026 06:11:11 pm,274.000,23.9
03/18/2026 06:11:11 pm,274.500,23.9
03/18/2026 06:11:12 pm,275.000,23.9
03/18/2026 06:11:12 pm,275.500,23.9
03/18/2026 06:11:13 pm,276.000,23.9
03/18/2026 06:11:13 pm,276.500,23.9
03/18/2026 06:11:14 pm,277.000,23.9
03/18/2026 06:11:14 pm,277.500,23.9
03/18/2026 06:11:15 pm,278.000,23.9
03/18/2026 06:11:15 pm,278.500,23.9
03/18/2026 06:11:16 pm,279.000,23.9
03/18/2026 06:11:16 pm,279.500,23.9
03/18/2026 06:11:17 pm,280.000,23.9
03/18/2026 06:11:17 pm,280.500,23.9
03/18/2026 06:11:18 pm,281.000,23.9
03/18/2026 06:11:18 pm,281.500,23.9
03/18/2026 06:11:19 pm,282.000,23.9
03/18/2026 06:11:19 pm,282.500,23.9
03/18/2026 06:11:20 pm,283.000,23.9
03/18/2026 06:11:20 pm,283.500,23.9
03/18/2026 06:11:21 pm,284.000,23.9
03/18/2026 06:11:21 pm,284.500,23.9
03/18/2026 06:11:22 pm,285.000,23.9
03/18/2026 06:11:22 pm,285.500,23.9
03/18/2026 06:11:23 pm,286.000,23.9
03/18/2026 06:11:23 pm,286.500,23.9
03/18/2026 06:11:24 pm,287.000,23.9
03/18/2026 06:11:24 pm,287.500,23.9
